Symbol,GICS Sector,environmentScore,socialScore,governanceScore,totalEsg,highestControversy,marketCap,beta,avg_return,volatility,momentum_6m,volatility_norm,totalEsg_norm,risk_score,risk_class
NEE,Utilities,9.38,8.3,5.6,23.27,2.0,174643085312,0.551,5.6229445567183836e-05,0.01742671782086918,-0.03960395589057867,0.31906742808797145,0.46818970503181034,0.40416457484005874,Medium
NEM,Materials,7.05,8.24,5.22,20.52,3.0,60940009472,0.513,0.0004041635225629656,0.021367478251730715,0.07684545013887713,0.45411734103409357,0.38866396761133604,0.5170048175759218,High
NFLX,Communication Services,0.09,7.31,9.01,16.41,2.0,303381020672,1.262,0.0023113607214732147,0.021763020556912347,1.3778604731626392,0.4676725811504306,0.26980913823019087,0.572679893398182,High
NI,Utilities,11.98,9.17,4.87,26.02,3.0,15419760640,0.504,0.0005199389743841237,0.012087139544956105,0.2048105222249555,0.1360800087859016,0.5477154424522845,0.26256182829062713,Low
NKE,Consumer Discretionary,2.98,9.99,6.65,19.61,3.0,120908390400,1.014,-0.0006588832920012422,0.019088375160203758,-0.29835789730674345,0.3760124474466741,0.36234817813765186,0.48066819721294374,Medium
NOC,Industrials,7.79,14.37,5.37,27.53,2.0,76233113600,0.337,1.011437751448149e-05,0.013284584282352007,-0.03168433101198755,0.17711645603518394,0.5913823019086177,0.2697169528576633,Low
NOW,Information Technology,3.99,6.04,6.57,16.59,0.0,183719378944,0.987,0.0021359765507607768,0.021159805441225598,1.2178988326848248,0.44700039102608174,0.2750144592249856,0.5581944509256548,High
NRG,Utilities,16.8,9.5,5.69,31.97,2.0,16782821376,1.085,0.002532989081005475,0.019122783372750474,1.6623865118614025,0.3771916173532421,0.7197802197802198,0.33840288249985734,Medium
NSC,Industrials,8.02,10.48,5.42,23.92,3.0,55861764096,1.307,0.00019591691506701345,0.015280681619669171,0.034154246338706805,0.24552273862103874,0.4869866975130134,0.3525189641674179,Medium
NTAP,Information Technology,2.19,7.74,5.5,15.43,1.0,24377368576,1.219,0.0018141198616097073,0.018650604496552967,0.985852926510947,0.3610100409178712,0.24146905725853096,0.5200184016473104,High
NTRS,Financials,1.87,11.83,10.17,23.86,2.0,18278486016,1.096,0.00021122438149529378,0.018613920442695574,0.01592782718443896,0.3597528778989894,0.4852515905147484,0.4217510905334943,Medium
NUE,Materials,9.3,14.72,8.8,32.82,2.0,33929832448,1.563,0.000537201104935071,0.01914495427029995,0.15908749040067768,0.37795141431033336,0.7443609022556391,0.3290264876839444,Medium
NVDA,Information Technology,2.3,4.95,6.34,13.59,2.0,2835422642176,1.673,0.005617234178499876,0.0327240234810827,7.3388058851333735,0.8433062987240143,0.1882591093117409,0.8306801355097122,High
NVR,Consumer Discretionary,7.21,7.82,5.24,20.27,1.0,29192695808,1.187,0.0017718973867990547,0.01484422862628007,0.9986534633155465,0.23056548866981902,0.3814343551185656,0.3857655511544652,Medium
NWSA,Communication Services,0.02,4.74,6.72,11.47,2.0,15057525760,1.358,0.0011746066927873476,0.01590910542595737,0.5480874920657418,0.2670588309112107,0.12695199537304802,0.5094545003975073,High
NXPI,Information Technology,8.58,5.45,5.81,19.84,1.0,59243253760,1.497,0.0014281604400835156,0.021067072542724642,0.653402001327185,0.44382243334773136,0.36899942163100063,0.5186936913562386,High
O,Real Estate,4.41,5.32,5.74,15.47,2.0,54585954304,0.992,5.143266176201669e-06,0.011797844842229597,-0.02648900700499205,0.12616587543411906,0.24262579525737427,0.3786492071575217,Medium
OKE,Energy,10.83,11.01,3.31,25.15,1.0,55288446976,1.634,0.000977694982911798,0.013775383084495845,0.44447923981923576,0.19393613758306621,0.5225563909774436,0.3073391261588623,Medium
OMC,Communication Services,0.09,9.33,6.86,16.28,1.0,19903373312,0.964,0.0005747465810300672,0.014357455787124477,0.2168908492746667,0.21388377692766986,0.2660497397339503,0.4219103702630218,Medium
ON,Information Technology,11.79,5.69,4.95,22.43,1.0,30593183744,1.656,0.0010117981379189228,0.029816796635350525,0.26391822715707786,0.7436755956353407,0.44389820705610183,0.6686460745587637,High
ORCL,Information Technology,0.5,7.79,5.6,13.89,2.0,464054353920,1.0,0.0014412312678872372,0.01922783996047647,0.6876492024129737,0.38079190802701707,0.1969346443030654,0.5497012870949841,High
ORLY,Consumer Discretionary,0.14,8.15,3.76,12.05,1.0,65588211712,0.924,0.000788782965459113,0.012610203192944282,0.34405034979493776,0.15400540703464544,0.14372469635627533,0.4349133656782772,Medium
OXY,Energy,24.98,9.7,6.97,41.66,2.0,47697215488,1.605,-4.2355283722054826e-05,0.01571791097242335,-0.06666666250101304,0.2605065944181372,1.0,0.15630395665088234,Low
PANW,Information Technology,0.7,7.62,5.6,13.92,1.0,112693567488,1.132,0.002695064002153457,0.026977739451050187,1.6198628329063922,0.6463810677604247,0.19780219780219782,0.7087077615353757,High
PARA,Communication Services,0.11,7.51,7.37,14.99,3.0,7424509952,1.77,-0.00046528087710443877,0.0372963502918374,-0.3866432071347131,1.0,0.22874493927125505,0.908502024291498,High
PAYX,Industrials,3.21,7.16,6.36,16.73,1.0,48633491456,0.993,0.00038224323557182566,0.012870946583455353,0.13289007610816927,0.16294108653295442,0.279063042220937,0.3861394350313978,Medium
PCAR,Industrials,8.36,10.99,8.3,27.64,3.0,51368513536,0.901,0.0010349665663558904,0.015309848893846876,0.46571161657236504,0.24652230149924031,0.5945633314054367,0.31008804833736947,Medium
PCG,Utilities,9.58,15.38,5.42,30.38,4.0,52330303488,1.017,0.0006242738311060819,0.012401422880020644,0.25637757522470966,0.14685050290386137,0.6737998843262001,0.2185903480118368,Low
PEG,Utilities,12.48,9.28,5.46,27.23,2.0,42229178368,0.623,0.000699376320416948,0.011623235794571396,0.30136987901476914,0.12018202102338799,0.5827067669172933,0.2390265058471155,Low
PEP,Consumer Staples,7.27,9.63,5.16,22.06,3.0,242943328256,0.541,-3.960495690126783e-05,0.009932150779381671,-0.036397071768612774,0.062228514817496916,0.4331983805668016,0.2640577566637775,Low
PFE,Health Care,2.12,12.85,9.63,24.59,3.0,169037660160,0.617,-0.001256338791187034,0.014697774626860083,-0.4340616235116931,0.22554650814073446,0.506362058993638,0.3327830812869855,Medium
PFG,Financials,0.81,5.82,7.56,14.19,1.0,19411369984,1.192,4.7061538147911645e-05,0.01516064329321467,-0.028052985177188756,0.24140902355961985,0.2056101792943898,0.462601342418016,Medium
PG,Consumer Staples,9.6,12.23,6.74,28.57,3.0,413267034112,0.407,0.0003413776943530713,0.00944396593066337,0.1317542059570986,0.04549841348865041,0.6214574898785425,0.17871605214177325,Low
PGR,Financials,1.45,8.5,10.07,20.02,2.0,150497378304,0.353,0.0017277912466019207,0.016685920669475777,0.9379130023901215,0.2936802997502708,0.3742047426257953,0.4265262827998444,Medium
PH,Industrials,9.46,13.78,6.24,29.48,2.0,77822435328,1.431,0.0018773311266361873,0.017177726408316888,1.0571702499228066,0.3105344890323061,0.6477732793522267,0.32721138167849295,Medium
PHM,Consumer Discretionary,9.19,7.31,4.92,21.42,2.0,29148821504,1.627,0.00269701853781236,0.019198202852841115,1.8495669203990768,0.37977624394990533,0.4146905725853095,0.4619895173358194,Medium
PKG,Materials,13.96,1.06,3.62,18.64,1.0,19272724480,0.786,0.0012628924611222372,0.014211289514435796,0.6235859077170742,0.20887465679753547,0.3342972816657027,0.3916058814122402,Medium
PLD,Real Estate,2.74,2.5,5.03,10.27,1.0,119701798912,1.083,0.00043232028828659315,0.01614802932761704,0.13426210777912534,0.27524675623323597,0.09224985540775016,0.5282481115768415,High
PM,Consumer Staples,3.42,13.54,11.49,28.45,3.0,191598002176,0.578,0.0005274006761352489,0.010602523968145115,0.21707795855182815,0.08520221300907282,0.6179872758820127,0.20392641745263862,Low
PNC,Financials,1.94,13.29,10.83,26.07,3.0,72141553664,1.128,0.0005179728981941007,0.017981921654035435,0.16029332610696304,0.33809427091486816,0.5491613649508387,0.3831920165685855,Medium
PNR,Industrials,5.97,10.01,6.07,22.06,1.0,15541917696,1.191,0.0017731214459617494,0.017730834391067325,0.9621681624865209,0.3294895070372756,0.4331983805668016,0.4244143519956447,Medium
PNW,Utilities,14.72,10.23,5.84,30.79,1.0,10374980608,0.516,0.00046191474391638266,0.012647406569263336,0.17271874399081652,0.1552803672412702,0.6856564488143435,0.2189056408190247,Low
PPG,Materials,10.98,7.7,6.54,25.21,2.0,29736417280,1.25,0.00015052952236530872,0.013904745251574783,0.022784606378809195,0.1983693807880364,0.5242914979757085,0.30930502928253845,Medium
PPL,Utilities,17.08,8.9,5.33,31.32,2.0,24110428160,0.835,0.00027594341223215267,0.011245556803651935,0.09280818539950787,0.1072389569269741,0.7009832272990169,0.18395008323657774,Low
PRU,Financials,0.64,10.01,9.25,19.91,1.0,42368761856,1.286,0.0005877191736540138,0.015077205957627828,0.21793324862875288,0.23854962494730786,0.3710237131289763,0.3947202897167942,Medium
PSA,Real Estate,4.74,2.61,5.7,13.05,1.0,63529824256,0.67,0.0006473704313505229,0.014518068304024597,0.25362904078545645,0.2193879700411489,0.1726431463273569,0.46257552349374664,Medium
PSX,Energy,20.76,8.82,5.85,35.43,3.0,53702402048,1.322,0.0009361305764026006,0.017218724855436615,0.3887953999198321,0.3119395063662918,0.819838056680162,0.2592284811477103,Low
PTC,Information Technology,4.92,8.61,5.37,18.9,0.0,21107718144,1.177,0.0010540517427161903,0.013150747263531526,0.49678223195973414,0.17252985960087014,0.34181607865818386,0.3667914842972485,Medium
PWR,Industrials,12.15,15.73,9.04,36.91,2.0,40356634624,1.009,0.0017897449071710755,0.01901902471200837,0.9566887396952171,0.37363580665465473,0.8626373626373627,0.2791265389378478,Low
PYPL,Financials,2.83,9.19,5.75,17.77,2.0,73372622848,1.438,0.00019143718294360192,0.02272684560361696,-0.02882812380119382,0.5007028784588852,0.30913823019086173,0.5767664349989865,High
QCOM,Information Technology,5.34,4.5,5.55,15.39,3.0,187931803648,1.284,0.0014277350149575466,0.02225747879829961,0.6352612690501785,0.48461767173038345,0.2403123192596877,0.594645675334355,High
QRVO,Information Technology,12.32,8.5,7.7,28.52,0.0,9529769984,1.457,0.0008651195116805893,0.021611312133449086,0.300089748520981,0.4624735314387414,0.6200115673799884,0.4294794919112495,Medium
RCL,Consumer Discretionary,8.15,7.68,4.88,20.71,3.0,43694575616,2.621,0.0031799909223384605,0.022690744112341035,2.379593475904285,0.4994656798675024,0.3941584731058416,0.5420160186781647,High
REG,Real Estate,3.72,3.21,4.77,11.71,0.0,13652682752,1.218,0.00043795042330114104,0.01331540508764509,0.1569314073372843,0.17817268544693993,0.13389242336610763,0.4533466419217209,Medium
REGN,Health Care,0.34,10.96,6.74,18.04,2.0,127109210112,0.122,0.0012860963474826876,0.013594061499757445,0.6443293816258309,0.18772224443635177,0.3169462116830538,0.38585486198858954,Medium
RF,Financials,1.82,6.67,8.36,16.85,2.0,20617766912,1.188,0.00041529439890867294,0.020281786750929492,0.09082444458796711,0.4169106787053473,0.2825332562174668,0.5371331047362217,High
RJF,Financials,2.35,11.23,13.44,27.02,2.0,24853202944,1.03,0.00041638246331149895,0.01609307636878378,0.12684948644849567,0.27336351759521976,0.5766338924233662,0.3333645535877854,Medium
RL,Consumer Discretionary,1.22,7.79,5.62,14.62,2.0,11238284288,1.502,0.0012645328795552102,0.019335200419592382,0.5696085926938217,0.38447115240429836,0.21804511278195488,0.5434646463297971,High
RMD,Health Care,3.54,12.41,10.43,26.39,1.0,36993007616,0.691,0.0006450381361379292,0.02295565170950215,0.17172781577779625,0.5085440667836929,0.5584152689415848,0.48176033249358186,Medium
ROK,Industrials,5.37,6.64,5.65,17.67,2.0,29864515584,1.363,0.00028242774894797875,0.019076603526047654,0.04058597202427071,0.37560903338588386,0.3062463851937537,0.5028668659540289,High
ROL,Industrials,1.76,10.63,6.92,19.31,1.0,24893739008,0.697,0.0008583371943344492,0.01392053446955705,0.37291385369701574,0.19891047750056257,0.3536726431463273,0.3778772292418066,Medium
ROP,Information Technology,4.67,9.67,6.09,20.44,0.0,59662757888,1.022,0.0006409590602596548,0.01057885758817769,0.276089821959718,0.08439116584941281,0.38635049161364954,0.29609450286418787,Low
ROST,Consumer Discretionary,1.79,10.76,5.68,18.23,2.0,50816126976,1.092,0.0007146057921661604,0.01309928188146726,0.30026761831555265,0.1707661402656152,0.3224407171775593,0.3734833972883454,Medium
RSG,Industrials,11.19,6.02,3.7,20.91,3.0,64497053696,0.707,0.0011995682859153728,0.009486454436561998,0.6180449064717285,0.04695449515702177,0.3999421631000578,0.26819583185418994,Low
RVTY,Health Care,0.75,10.1,5.85,16.7,2.0,15145726976,1.046,-0.00015025304521776864,0.019303030111638825,-0.13178403397021174,0.3833686755182249,0.2781954887218045,0.5187430098222131,High
SBAC,Real Estate,3.11,3.23,5.23,11.58,0.0,26340440064,0.664,-0.00035019366450182536,0.01849934085249558,-0.19549935572314564,0.355826233802401,0.130133024869867,0.5614425303334938,High
SBUX,Consumer Discretionary,5.79,14.62,4.27,24.67,3.0,109285810176,0.96,4.774010271619907e-05,0.020417036706488333,-0.062084717073787,0.4215456965006806,0.5086755349913246,0.44945720390387855,Medium
SCHW,Financials,2.39,8.95,11.94,23.28,2.0,116510556160,0.964,-0.0002861622148280118,0.022927684835105322,-0.20551627368240713,0.5075856416221205,0.46847888953152117,0.5171598291606638,High
SHW,Materials,14.31,9.2,5.85,29.35,2.0,95620767744,1.168,0.0011523723924321814,0.014919369339532152,0.5430922949902571,0.23314056192317706,0.6440138808559862,0.28227878481151175,Low
SJM,Consumer Staples,12.89,11.99,5.57,30.45,2.0,12862360576,0.232,-0.0006956928233806446,0.013219188063896525,-0.27869679638380435,0.17487532674951267,0.6758241758241759,0.23459552572003725,Low
SLB,Energy,8.08,6.29,5.91,20.28,1.0,58923360256,1.528,-0.00019356585629319567,0.019194926553417264,-0.1458252101268583,0.3796639651246027,0.38172353961827654,0.475108963227451,Medium
SNA,Industrials,9.0,13.91,7.62,30.53,2.0,14827014144,0.974,0.0006093988183353729,0.014026812448805414,0.2369865907856021,0.20255262527822981,0.6781376518218624,0.25027651443819293,Low
SNPS,Information Technology,3.34,6.93,4.16,14.42,0.0,77152632832,1.078,0.0013487983471958712,0.01922511787327791,0.6253129035097316,0.3806986220621262,0.21226142278773857,0.5435146041221802,High
SO,Utilities,14.68,11.0,7.3,32.98,2.0,98390876160,0.509,0.0005053272398042689,0.011394230227184885,0.20166898042110648,0.11233399715024833,0.7489878542510121,0.16780525658974416,Low
SPG,Real Estate,3.83,3.99,6.15,13.98,1.0,61818773504,1.769,0.0009662632741018714,0.015429584085414422,0.4237706721117462,0.25062562812400774,0.19953730480046272,0.4705604549542196,Medium
SPGI,Financials,0.0,6.22,6.82,13.04,1.0,165069996032,1.177,0.0011006077647261238,0.012500875373055075,0.531282542210579,0.15025874117721372,0.172353961827646,0.4212136599752699,Medium
SRE,Utilities,10.86,7.85,4.88,23.59,2.0,53152604160,0.759,0.00023143929962187828,0.011901691566196112,0.06928627565744273,0.129724704060591,0.47744360902255645,0.28685737882733203,Low
STLD,Materials,10.56,14.36,8.06,32.98,1.0,17666150400,1.327,0.0007716637503065434,0.021199694957299054,0.2557529099042,0.448367405278203,0.7489878542510121,0.369425301466517,Medium
STT,Financials,1.61,12.95,9.52,24.08,1.0,25887369216,1.495,0.00040217698005702584,0.017186325405982587,0.11096934666985207,0.3108291767979166,0.4916136495083864,0.3898520462753954,Medium
STX,Information Technology,1.59,3.8,5.26,10.66,1.0,21484713984,1.058,0.0017933937781507575,0.021455579464051036,0.918851214383261,0.45713657076476405,0.10352805089647199,0.6328707221002696,High
STZ,Consumer Staples,9.45,10.04,5.18,24.66,2.0,46082215936,0.873,0.0002145338061276755,0.012616042731501213,0.05760105561855294,0.15420552809949956,0.5083863504916136,0.2891687766630543,Low
SWK,Industrials,5.0,12.51,7.8,25.31,2.0,15857777664,1.236,0.0009310620035383247,0.02120705218982215,0.3434833617320237,0.4486195377356819,0.5271833429728167,0.4582983854522825,Medium
SWKS,Information Technology,11.82,8.93,7.21,27.95,1.0,15532438528,1.204,0.0006903336478984423,0.021467319664719608,0.21093918605404005,0.45753890759951404,0.603528050896472,0.4331121242011196,Medium
SYF,Financials,0.13,9.89,7.25,17.28,2.0,19441215488,1.612,0.0012537505281405763,0.020007806442158212,0.5517134692381582,0.4075213698403007,0.29496818970503186,0.5265255460221676,High
SYK,Health Care,3.99,13.24,11.03,28.26,2.0,141744701440,0.919,0.001009660330191337,0.013743455370905919,0.46494336144370735,0.19284197440909584,0.6124927703875073,0.2707080764904546,Low
SYY,Consumer Staples,5.42,6.05,4.47,15.95,2.0,38230503424,1.198,0.00013167812343045768,0.011858130951633357,0.026056104916376353,0.12823188121388635,0.25650665124349337,0.37433646823093447,Medium
T,Communication Services,3.26,13.94,6.72,23.91,3.0,156167831552,0.733,0.0002649798907284456,0.015545190666216582,0.06189967244289347,0.25458746720233955,0.48669751301330255,0.35807347511608273,Medium
TAP,Consumer Staples,7.25,8.61,5.51,21.37,2.0,11506942976,0.814,0.00031455105181460083,0.0144147028709595,0.09162626860484789,0.21584563526033917,0.41324465008675537,0.3642095211215014,Medium
TDG,Industrials,12.01,17.71,9.0,38.72,2.0,77178421248,1.41,0.001985379533980675,0.014111107259472287,1.1944323282955296,0.20544140957306256,0.9149797570850202,0.15727294290982946,Low
TEL,Information Technology,5.81,4.44,4.55,14.8,0.0,44913152000,1.325,0.0007885396889537533,0.013239796152117699,0.33961277862992423,0.17558156620991217,0.22325043377674958,0.41604876621524745,Medium
TER,Information Technology,7.11,4.89,5.03,17.03,0.0,21165559808,1.492,0.0014005886004476238,0.0239149247270452,0.5911788111480254,0.5414183659915821,0.2877385772122615,0.6097555887100448,High
TFX,Health Care,4.83,16.12,8.67,29.63,2.0,11376049152,1.156,0.00011401394131578306,0.017896592494154068,-0.018731270043000542,0.3351700394585487,0.6521110468478889,0.3402576049359737,Medium
TGT,Consumer Staples,1.93,7.55,4.86,14.35,3.0,70409453568,1.238,0.00022341305368614762,0.019972934287385922,0.012456333242388682,0.406326300627425,0.21023713128976285,0.5597009278605498,High
TJX,Consumer Discretionary,1.89,7.65,4.84,14.38,2.0,134904406016,0.889,0.0010036276473147445,0.010628110632318792,0.4842424183316356,0.08607906833429779,0.21110468478889532,0.36720556708502056,Medium
TMO,Health Care,1.44,4.89,6.47,12.81,3.0,234602758144,0.778,0.0003486617413230387,0.013745747150447596,0.11188042855467341,0.19292051372480035,0.16570271833429728,0.4494712209011613,Medium
TMUS,Communication Services,4.19,13.38,7.07,24.63,3.0,240183296000,0.507,0.0009131164426666285,0.010614254061385896,0.42922907664238585,0.08560420346213649,0.5075187969924811,0.24835500328028945,Low
TPR,Consumer Discretionary,1.1,8.57,5.18,14.84,2.0,9963964416,1.552,0.0003414936487721187,0.020535847230982705,0.05511200846601432,0.42561733477241886,0.22440717177559283,0.5656075321532141,High
TRGP,Energy,14.23,14.75,4.24,33.21,2.0,33304543232,2.252,0.0018653391236297713,0.014754918473381368,1.079263846054912,0.22750482852927406,0.755639097744361,0.23424725801982005,Low
TRMB,Information Technology,3.76,3.43,5.23,12.41,0.0,14239768576,1.484,0.0004353992466681208,0.01794898090734895,0.1203557378702801,0.3369653910830593,0.15413533834586468,0.5405250993114897,High
TROW,Financials,2.39,8.95,5.57,16.91,1.0,24022775808,1.427,7.027447183687259e-05,0.016747430839132365,-0.02849290487287989,0.29578825409135906,0.2842683632157317,0.4637656071685228,Medium
TRV,Financials,1.01,9.3,10.02,20.33,1.0,55218700288,0.629,0.0005656376753050488,0.013468930580532876,0.2188435938200272,0.1834340061522367,0.38316946211683056,0.35679261884460983,Medium
TSCO,Consumer Discretionary,3.43,8.19,4.47,16.1,2.0,29852745728,0.799,0.0005511382174389403,0.01526499784941015,0.19880812157586555,0.24498525560340584,0.26084441873915565,0.44265338586638125,Medium
TSLA,Consumer Discretionary,3.31,14.08,7.85,25.23,3.0,727962550272,2.29,0.0022325211544508964,0.03454995522822834,0.9806660835578925,0.9058810042469452,0.5248698669751302,0.733580655758115,High
TSN,Consumer Staples,14.02,12.39,9.51,35.92,4.0,22008092672,0.777,0.00015856833004291974,0.01600958590705365,0.01116350788532743,0.27050229834926315,0.834008097165992,0.2286981401431611,Low
TT,Industrials,4.39,5.71,5.11,15.2,2.0,84535984128,1.212,0.0019204555086258708,0.01621020926747679,1.1084358784812198,0.2773776636081911,0.23481781376518218,0.47249947265884185,Medium
TXN,Information Technology,7.76,5.96,6.93,20.65,2.0,183878336512,0.976,0.0007768277938198945,0.015721804839149183,0.3132772962485222,0.2606400372831816,0.39242336610757667,0.3994146759268783,Medium
TXT,Industrials,10.92,16.08,6.61,33.61,2.0,16617225216,1.231,0.0007341819401281718,0.0147978086320396,0.298035783879001,0.2289746748431169,0.7672064777327935,0.23050221381275274,Low
UAL,Industrials,10.78,12.79,5.04,28.61,2.0,17309820928,1.434,0.0007163299307321279,0.025130401948415204,0.18355286210971114,0.5830727867090899,0.6226142278773857,0.5007979808744996,High
UDR,Real Estate,3.72,3.91,6.29,13.92,1.0,17647726592,0.841,0.00044025823280518205,0.01401358380529712,0.15340757049850154,0.20209927948735162,0.19780219780219782,0.4421386885715319,Medium
UHS,Health Care,3.7,20.68,8.6,32.98,3.0,15676926976,1.282,0.0013616213852720284,0.016328678759916636,0.6686768123008459,0.281437614706836,0.7489878542510121,0.2692674271236968,Low
ULTA,Consumer Discretionary,4.08,7.25,4.28,15.61,2.0,18704535552,1.312,-0.0005070446974279449,0.019254315401682598,-0.2518711857071902,0.38169922175309307,0.2466743782533256,0.5303497817505256,High
UNH,Health Care,0.03,9.67,5.59,15.3,3.0,533698674688,0.595,0.0004119027521437565,0.014299941109774518,0.13797623696100852,0.21191274816164607,0.2377096587622904,0.43206378539207146,Medium
UNP,Industrials,7.3,10.55,5.6,23.45,2.0,154462158848,1.053,0.0005926465412573028,0.013460720960321053,0.23369300548671001,0.1831526623572055,0.473395026026605,0.3205335870036813,Medium
UPS,Industrials,4.17,8.91,5.49,18.57,2.0,110421450752,0.977,-0.0006101293625352769,0.016144192623789685,-0.2666019856970615,0.27511527234149097,0.33227299016772704,0.43215996733780376,Medium
URI,Industrials,5.32,6.13,5.42,16.86,1.0,51007975424,1.681,0.0020375081204446564,0.02384677158907535,1.078046669626227,0.5390827570370889,0.28282244071717755,0.6103206779353822,High
USB,Financials,1.75,15.5,13.01,30.26,3.0,69739225088,1.054,0.00037314154294421087,0.021810329418729988,0.05801971747312536,0.4692938564809524,0.6703296703296704,0.41344444575670325,Medium
V,Financials,1.81,8.22,6.65,16.68,3.0,567340761088,0.963,0.0007367958083776534,0.009802217301286803,0.33261003872196404,0.05777569277632999,0.2776171197223829,0.32361856777684483,Medium
VLO,Energy,20.15,7.42,4.99,32.56,2.0,43507605504,1.381,0.0006735601064066046,0.019613908428955877,0.22234250756790297,0.39402247963220044,0.736842105263158,0.3416766456740571,Medium
VMC,Materials,13.42,6.81,9.05,29.28,2.0,32370546688,0.815,0.0009024545938785077,0.014721537486285215,0.39244746289064364,0.22636086165270713,0.6419895893580104,0.2790206812484201,Low
VRSK,Industrials,0.05,12.49,4.98,17.53,1.0,38368903168,0.863,0.0011124193131864764,0.012579386886203631,0.5384008850682929,0.15294933178834175,0.30219780219780223,0.37089047819388415,Medium
VRSN,Information Technology,4.74,10.77,5.79,21.3,1.0,17847136256,0.903,-0.00015616032066024886,0.01164194938859451,-0.08924328662772507,0.12082333614215002,0.4112203585887797,0.30800585824977816,Medium
VRTX,Health Care,0.75,15.4,6.57,22.72,2.0,126323048448,0.406,0.0014203063280392018,0.014247261062680589,0.7337599947419541,0.21010740223949437,0.45228455754771546,0.34515061832461047,Medium
VTR,Real Estate,3.42,3.89,5.56,12.86,0.0,26731040768,1.388,0.000873338994798396,0.015494677201877905,0.36896632295713794,0.2528563701003383,0.16714864083285136,0.48485436572706253,Medium
VZ,Communication Services,3.74,9.59,5.39,18.73,3.0,185555648512,0.407,0.00019836275424606664,0.014257926456500125,0.04137586968111449,0.21047290542907787,0.33689994216310004,0.39152376639220665,Medium
WAB,Industrials,5.36,11.99,5.98,23.33,2.0,30504617984,1.273,0.0013612366431305623,0.013339704203145744,0.6997795077495785,0.17900541646183032,0.4699248120300752,0.3194333250650681,Medium
WAT,Health Care,1.35,8.19,5.09,14.62,0.0,19528284160,0.955,0.00018328135229020537,0.01886279485715236,0.002199165987669164,0.3682818074283489,0.21804511278195488,0.5337510393442274,High
WBA,Consumer Staples,1.79,9.29,5.18,16.25,3.0,7821272064,0.683,-0.002997002491695452,0.025403654092752855,-0.7512772158760751,0.5924371413692064,0.2651821862348178,0.6493894103275968,High
WDC,Information Technology,1.48,3.91,6.05,11.43,2.0,22630051840,1.38,0.0020630198545256904,0.024429287430287126,1.0881883685616964,0.5590455827468945,0.12579525737420477,0.6851092466984549,High
WEC,Utilities,13.36,8.96,5.13,27.46,1.0,30387875840,0.435,4.530448757733829e-05,0.012202702669748641,-0.012000901007475445,0.1400403586261993,0.5893580104106421,0.24828101101146277,Low
WELL,Real Estate,4.24,3.49,5.5,13.23,1.0,78689722368,1.201,0.0015069660712517142,0.013668050153153484,0.8025392950872167,0.19025783658295464,0.17784846732215154,0.4430153150209122,Medium
WFC,Financials,2.05,14.75,19.43,36.24,5.0,185539510272,1.161,0.0009451764630758984,0.016698589232269682,0.39913854845067065,0.29411445156753707,0.843262001156738,0.23916387047782706,Low
WM,Industrials,8.09,5.24,3.32,16.65,2.0,83601956864,0.753,0.0007793824959732546,0.010849081119642057,0.3503151941314831,0.09365172990564452,0.2767495662232504,0.34549121145408657,Medium
WMB,Energy,8.72,10.13,2.96,21.82,2.0,55497883648,1.079,0.0009199343096387159,0.012057541178203984,0.42363913796151603,0.1350656723593791,0.4262579525737421,0.31053622238613066,Medium
WMT,Consumer Staples,5.86,12.36,7.05,25.26,3.0,631806427136,0.515,0.0012024042681579629,0.01046242068378435,0.613440112974539,0.08040087157044834,0.5257374204742626,0.23794555475256396,Low
WRB,Financials,1.97,7.95,11.91,21.83,1.0,22357321728,0.623,0.0006022755993951966,0.013979442489736503,0.233811016696738,0.20092925614408552,0.4265471370734528,0.3499386988570702,Medium
WTW,Financials,0.07,7.83,10.76,18.66,2.0,29749815296,0.745,0.0005103109219928375,0.013449956907794542,0.19141036820993823,0.18278377813240754,0.33487565066512437,0.3757200066133948,Medium
WY,Real Estate,9.05,4.18,3.45,16.68,2.0,24183224320,1.418,7.628243008980004e-05,0.01456464803227784,-0.011989657547488293,0.22098425795461618,0.2776171197223829,0.42154370688381654,Medium
WYNN,Consumer Discretionary,3.37,11.75,10.58,25.7,2.0,8879360000,1.799,-9.239243476201473e-05,0.018215275729646246,-0.10197410693486203,0.346091318223317,0.5384615384615384,0.3922701755493748,Medium
XEL,Utilities,12.7,9.26,4.49,26.45,2.0,35992227840,0.397,-0.00023246912492187594,0.013449755847435563,-0.12615955745809523,0.18277688779120227,0.5601503759398496,0.28560598229878154,Low
XOM,Energy,23.11,10.01,8.48,41.6,3.0,507282325504,0.878,0.00034641165398546103,0.014301993264986696,0.10731386795539008,0.2119830755483571,0.9982648930017353,0.12788388812832016,Low
XYL,Industrials,4.27,8.66,5.19,18.13,1.0,32338771968,1.037,0.0006178883158653995,0.014021423091573709,0.24169371728740435,0.2023679319334435,0.31954887218045114,0.39360121028788564,Medium
YUM,Consumer Discretionary,4.53,11.45,4.12,20.1,2.0,37833572352,1.081,0.0001970405813413918,0.010123144872080806,0.06269690565432726,0.06877388494206516,0.3765182186234819,0.2906570435158463,Low
ZBH,Health Care,3.6,14.52,7.89,26.02,2.0,21635987456,1.026,-0.00015362942710842834,0.012655244225951549,-0.09286612042886692,0.15554896384134653,0.5477154424522845,0.2742432013238941,Low
