environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
2.1656192379208883,8.59,1.8421356765531218,2.0,0.393,0.00036723925178439883,0.10689878997219023
1.601405740736836,10.9,2.222459048514761,2.0,1.01,0.00036179330329208617,0.10656867030425071
1.1410330045520618,6.48,2.321406847234633,1.0,0.561,0.0006491461315577354,0.24447120931203042
2.052840859882657,9.59,1.6620303625532709,2.0,1.256,0.0018663863960952049,0.7154117920073235
1.890095369948917,7.74,1.937301774518713,2.0,0.975,0.0007422480765180992,0.26076099498547345
2.3617969526258915,6.84,1.8309801823813363,2.0,0.403,0.00022105670865153174,0.06279136620701728
0.08617769624105233,13.28,2.0162354657760435,2.0,0.484,0.00010658476666164015,-0.011347413728901586
2.6333266549062735,10.67,1.814824742159051,2.0,0.913,-0.0001101551240805906,-0.0736729353058509
0.12221763272424921,12.28,2.4060438013622756,3.0,1.447,0.001271914488943873,0.457679359441657
1.308332819650179,8.8,1.9401794743463283,2.0,0.981,0.000697352440439035,0.24000202262970363
2.9215473753646144,8.07,2.2278615467981093,2.0,1.228,0.00014085807678724299,0.005905425986166189
0.9439058989071284,5.53,1.8946168546677629,3.0,0.441,0.0009602129156657191,0.3772125622409579
2.017566137961748,11.22,1.8794650496471605,3.0,0.788,0.001699311887503542,0.6773820229150734
2.4740142086215764,8.15,1.6992786164338898,2.0,0.175,-0.00020254027987175185,-0.10912565188153005
0.9082585601768908,8.96,1.8855533485144158,1.0,1.271,0.0013908824354884348,0.5442975330955239
1.6094379124341003,3.93,2.2159372862683733,1.0,0.916,0.00040193688644271674,0.12326927661493013
1.1019400787607843,7.48,1.8547342683894434,1.0,1.297,0.0017307310353649255,0.6293503190807465
0.37156355643248307,6.9,2.0162354657760435,2.0,0.819,0.00020579601810745256,0.052814919714753196
1.7681496035889213,9.34,2.1644717908644115,1.0,0.816,0.0001420500724828158,-0.0044972574441694375
2.0844290831908747,10.03,1.7647307968401356,2.0,1.189,0.00032478569528001977,0.10416165126475233
1.3937663759585914,9.17,1.9286186519452522,2.0,1.312,0.0014688405537443992,0.583990734538157
3.056827372913802,8.34,2.136530508663963,2.0,0.199,0.0002504135057470714,0.04712697281867221
0.7466879474879752,7.64,1.9329696377795786,2.0,1.05,0.0008188412654604298,0.30040676537382344
0.0295588022415444,15.76,1.969905654611529,3.0,0.528,-0.0009976734381585738,-0.32492000055313186
2.8909271591878647,9.18,2.435366204227864,3.0,1.08,-0.0002971421312127853,-0.1394695676087146
2.5603232890727545,8.84,1.890095369948917,2.0,0.602,-0.00017208517023437357,-0.10640807860302126
2.3869262414277967,14.57,1.916922612182061,2.0,1.349,0.000822564822656613,0.26464978511142373
2.751109690562657,7.99,1.937301774518713,3.0,1.325,0.0006153990358113937,0.20171310245843438
1.3001916620664788,10.79,2.0135687975291283,2.0,0.929,-9.977649528445413e-05,-0.08696427619149749
0.12221763272424921,11.87,2.4432162227337915,2.0,1.41,0.0010922651040782623,0.3577776127971975
1.5040773967762742,8.56,1.8764069432883397,2.0,0.444,-0.0022155686749058723,-0.509048752265321
